time,ENCODER  A:1,ENCODER  B:1
9.04642,TRUE,TRUE
9.05561,FALSE,TRUE
9.0648,FALSE,FALSE
9.07399,FALSE,TRUE
9.083111,TRUE,TRUE
9.09245,TRUE,TRUE
9.101941,FALSE,TRUE
9.111691,FALSE,TRUE
9.121308,FALSE,TRUE
9.130942,FALSE,FALSE
9.140641,TRUE,FALSE
9.150275,TRUE,TRUE
9.159902,TRUE,FALSE
9.169612,FALSE,TRUE
9.179297,TRUE,TRUE
9.188912,TRUE,FALSE
9.19852,TRUE,TRUE
9.207781,FALSE,FALSE
9.217327,FALSE,TRUE
9.226882,TRUE,FALSE
9.23649,TRUE,TRUE
9.24575,FALSE,TRUE
9.25487,FALSE,FALSE
9.26406,FALSE,TRUE
9.27325,TRUE,FALSE
9.28244,FALSE,TRUE
9.29163,FALSE,FALSE
9.30075,FALSE,FALSE
9.30994,FALSE,FALSE
9.31913,FALSE,FALSE
9.328325,FALSE,FALSE
9.33751,FALSE,FALSE
9.3467,FALSE,FALSE
9.35575,FALSE,TRUE
9.36501,FALSE,FALSE
9.3742,TRUE,TRUE
9.38346,TRUE,TRUE
9.39265,FALSE,FALSE
9.40184,FALSE,TRUE
9.41103,FALSE,FALSE
9.42022,FALSE,FALSE
9.429411,TRUE,TRUE
9.43853,FALSE,FALSE
9.44772,FALSE,FALSE
9.456981,TRUE,TRUE
9.466522,TRUE,FALSE
9.476062,TRUE,FALSE
9.485821,FALSE,FALSE
9.495442,TRUE,FALSE
9.505062,TRUE,TRUE
9.514832,FALSE,FALSE
9.524541,FALSE,TRUE
9.53417,FALSE,TRUE
9.5435,FALSE,FALSE
9.552761,FALSE,FALSE
9.562232,TRUE,TRUE
9.5717,FALSE,TRUE
9.580891,TRUE,TRUE
9.590151,FALSE,FALSE
9.59941,TRUE,TRUE
9.60867,FALSE,TRUE
9.617931,TRUE,FALSE
9.627402,TRUE,FALSE
9.637011,TRUE,FALSE
9.646852,FALSE,FALSE
9.656682,FALSE,TRUE
9.666521,TRUE,TRUE
9.676082,FALSE,FALSE
9.685921,TRUE,TRUE
9.695531,TRUE,FALSE
9.70486,TRUE,TRUE
9.714051,TRUE,FALSE
9.723451,TRUE,FALSE
9.732711,TRUE,FALSE
9.742111,TRUE,FALSE
9.751732,FALSE,FALSE
9.761271,FALSE,TRUE
9.770531,TRUE,FALSE
9.779942,TRUE,FALSE
9.789692,FALSE,FALSE
9.799451,TRUE,TRUE
9.80899,FALSE,TRUE
9.818181,TRUE,FALSE
9.82751,TRUE,FALSE
9.836841,FALSE,FALSE
9.846101,TRUE,FALSE
9.85543,TRUE,TRUE
9.864621,TRUE,TRUE
9.87381,FALSE,FALSE
9.883071,TRUE,FALSE
9.892401,FALSE,TRUE
9.90152,FALSE,TRUE
9.910711,FALSE,TRUE
9.919901,FALSE,TRUE
9.92916,FALSE,TRUE
9.938421,FALSE,TRUE
9.94761,FALSE,TRUE
9.95687,FALSE,TRUE
9.965991,FALSE,FALSE
9.975251,TRUE,TRUE
9.984511,TRUE,FALSE
9.9937,TRUE,FALSE
10.00303,TRUE,FALSE
10.012221,FALSE,TRUE
10.021411,TRUE,TRUE
10.03053,FALSE,TRUE
10.039721,TRUE,FALSE
10.04884,FALSE,TRUE
10.058101,FALSE,TRUE
10.067431,TRUE,TRUE
10.076621,FALSE,FALSE
10.08588,FALSE,FALSE
10.09542,TRUE,FALSE
10.104821,TRUE,TRUE
10.114306,TRUE,FALSE
10.123851,TRUE,TRUE
10.133462,TRUE,TRUE
10.143012,TRUE,TRUE
10.152641,FALSE,TRUE
10.162261,FALSE,FALSE
10.171871,FALSE,TRUE
10.181412,FALSE,FALSE
10.190892,FALSE,FALSE
10.200572,FALSE,FALSE
10.210251,TRUE,TRUE
10.219942,FALSE,TRUE
10.229711,FALSE,TRUE
10.239252,TRUE,TRUE
10.248741,FALSE,FALSE
10.258296,TRUE,FALSE
10.267851,TRUE,TRUE
10.277622,TRUE,TRUE
10.287181,TRUE,FALSE
10.296752,TRUE,TRUE
10.306296,TRUE,TRUE
10.315841,TRUE,FALSE
10.325101,TRUE,TRUE
10.334295,TRUE,FALSE
10.343761,FALSE,FALSE
10.35324,FALSE,TRUE
10.3625,FALSE,TRUE
10.37162,TRUE,TRUE
10.380741,TRUE,FALSE
10.38988,FALSE,TRUE
10.39914,FALSE,FALSE
10.408331,FALSE,TRUE
10.41745,TRUE,FALSE
10.42664,FALSE,FALSE
10.43569,FALSE,TRUE
10.44474,FALSE,TRUE
10.45386,FALSE,FALSE
10.46291,TRUE,FALSE
10.4721,FALSE,TRUE
10.48122,FALSE,TRUE
10.49027,TRUE,FALSE
10.49946,FALSE,TRUE
10.50851,FALSE,TRUE
10.51763,TRUE,TRUE
10.52668,TRUE,FALSE
10.53573,FALSE,FALSE
10.54471,FALSE,FALSE
10.55376,FALSE,FALSE
10.56288,TRUE,FALSE
10.572,TRUE,FALSE
10.58105,TRUE,FALSE
10.59017,TRUE,FALSE
10.59922,TRUE,FALSE
10.60841,TRUE,TRUE
10.617461,TRUE,FALSE
10.62651,TRUE,FALSE
10.63563,TRUE,FALSE
10.64468,TRUE,FALSE
10.65373,TRUE,FALSE
10.66278,TRUE,FALSE
10.6719,TRUE,FALSE
10.68109,TRUE,FALSE
10.69021,TRUE,FALSE
10.6994,TRUE,FALSE
10.70845,TRUE,FALSE
10.7175,TRUE,FALSE
10.72662,TRUE,FALSE
10.73574,TRUE,FALSE
10.74479,TRUE,FALSE
10.75384,TRUE,FALSE
10.76289,TRUE,FALSE
10.77194,TRUE,FALSE
10.78099,TRUE,FALSE
10.79004,TRUE,FALSE
10.79916,TRUE,FALSE
10.808285,TRUE,FALSE
10.8174,TRUE,FALSE
10.82645,FALSE,TRUE
10.83564,TRUE,FALSE
10.84469,FALSE,FALSE
10.853811,FALSE,TRUE
10.863071,TRUE,TRUE
10.872621,FALSE,TRUE
10.881951,TRUE,FALSE
10.89142,TRUE,FALSE
10.900681,FALSE,TRUE
10.90987,FALSE,TRUE
10.91913,TRUE,TRUE
10.928326,TRUE,FALSE
10.93751,FALSE,TRUE
10.94663,TRUE,TRUE
10.955821,FALSE,FALSE
10.965151,FALSE,TRUE
10.974851,TRUE,FALSE
10.984328,FALSE,TRUE
10.993871,TRUE,FALSE
11.003571,TRUE,TRUE
11.01298,TRUE,TRUE
11.022451,FALSE,TRUE
11.03178,FALSE,FALSE
11.04104,FALSE,TRUE
11.050305,TRUE,TRUE
11.05942,FALSE,TRUE
11.0684,TRUE,TRUE
11.07745,TRUE,TRUE
11.08664,FALSE,TRUE
11.095691,FALSE,TRUE
11.10482,TRUE,TRUE
11.114081,FALSE,FALSE
11.12357,FALSE,FALSE
11.132991,TRUE,FALSE
11.142531,TRUE,FALSE
11.151871,TRUE,TRUE
11.161271,FALSE,TRUE
11.170681,TRUE,TRUE
11.180081,FALSE,TRUE
11.189411,TRUE,TRUE
11.198811,FALSE,TRUE
11.208221,TRUE,TRUE
11.21748,TRUE,TRUE
11.226741,TRUE,TRUE
11.236211,TRUE,TRUE
11.245821,FALSE,TRUE
11.255431,TRUE,FALSE
11.264972,TRUE,FALSE
11.274732,TRUE,FALSE
11.284432,TRUE,FALSE
11.294041,TRUE,TRUE
11.303741,TRUE,TRUE
11.31343,TRUE,TRUE
11.32269,FALSE,FALSE
11.33181,FALSE,FALSE
11.34086,FALSE,FALSE
11.34998,FALSE,FALSE
11.3591,FALSE,FALSE
11.36822,FALSE,TRUE
11.37741,TRUE,FALSE
11.38646,FALSE,TRUE
11.39551,FALSE,FALSE
11.40463,FALSE,FALSE
11.41375,TRUE,TRUE
11.42287,FALSE,TRUE
11.43192,FALSE,FALSE
11.44104,FALSE,TRUE
11.45016,TRUE,FALSE
11.459285,FALSE,FALSE
11.4684,FALSE,TRUE
11.47745,FALSE,TRUE
11.48664,FALSE,TRUE
11.49569,FALSE,TRUE
11.50474,FALSE,TRUE
11.51386,FALSE,TRUE
11.52298,FALSE,TRUE
11.5321,FALSE,TRUE
11.541221,TRUE,TRUE
11.55041,TRUE,TRUE
11.55946,TRUE,FALSE
11.56865,TRUE,FALSE
11.5777,TRUE,FALSE
11.58675,TRUE,FALSE
11.5958,TRUE,FALSE
11.60478,TRUE,FALSE
11.6139,FALSE,FALSE
11.62302,FALSE,TRUE
11.63207,TRUE,TRUE
11.64112,FALSE,TRUE
11.65017,TRUE,FALSE
11.65922,FALSE,TRUE
11.66841,FALSE,FALSE
11.67746,FALSE,TRUE
11.68651,TRUE,TRUE
11.69563,FALSE,TRUE
11.70475,FALSE,TRUE
11.7138,FALSE,TRUE
11.72278,FALSE,TRUE
11.7319,FALSE,TRUE
11.74102,TRUE,TRUE
11.750286,TRUE,TRUE
11.759641,FALSE,TRUE
11.769262,TRUE,FALSE
11.778611,TRUE,FALSE
11.78815,TRUE,TRUE
11.797571,FALSE,TRUE
11.807041,FALSE,TRUE
11.81646,TRUE,FALSE
11.82565,TRUE,TRUE
11.8347,FALSE,TRUE
11.84375,TRUE,TRUE
11.8528,TRUE,FALSE
11.86185,FALSE,TRUE
11.871041,TRUE,TRUE
11.880451,FALSE,FALSE
11.889991,FALSE,TRUE
11.899401,TRUE,TRUE
11.908731,FALSE,FALSE
11.918296,FALSE,TRUE
11.927921,FALSE,FALSE
11.93746,FALSE,FALSE
11.946961,FALSE,FALSE
11.956295,FALSE,TRUE
11.96541,TRUE,TRUE
11.97446,FALSE,TRUE
11.98365,TRUE,TRUE
11.9927,FALSE,TRUE
12.00189,TRUE,TRUE
12.011081,FALSE,TRUE
12.020641,TRUE,TRUE
12.030272,FALSE,FALSE
12.039901,FALSE,TRUE
12.049541,FALSE,TRUE
12.059011,FALSE,FALSE
12.068641,FALSE,TRUE
12.078201,TRUE,FALSE
12.087831,FALSE,TRUE
12.097171,FALSE,TRUE
12.1065,TRUE,TRUE
12.115761,TRUE,TRUE
12.12502,TRUE,FALSE
12.134431,FALSE,TRUE
12.143971,FALSE,TRUE
12.153521,TRUE,TRUE
12.163061,FALSE,FALSE
12.172611,TRUE,TRUE
12.18194,TRUE,TRUE
12.19106,FALSE,FALSE
12.20011,FALSE,FALSE
12.20923,FALSE,TRUE
12.21842,FALSE,TRUE
12.2274,FALSE,FALSE
12.23645,FALSE,FALSE
12.24564,FALSE,FALSE
12.25469,FALSE,FALSE
12.26374,FALSE,FALSE
12.27286,FALSE,FALSE
12.28198,FALSE,FALSE
12.2911,FALSE,FALSE
12.30022,FALSE,FALSE
12.30927,FALSE,FALSE
12.31846,FALSE,FALSE
12.32751,FALSE,FALSE
12.33663,FALSE,FALSE
12.34575,FALSE,FALSE
12.3548,FALSE,FALSE
12.36378,FALSE,FALSE
12.3729,FALSE,FALSE
12.38202,FALSE,FALSE
12.39107,FALSE,FALSE
12.40012,FALSE,FALSE
12.40917,FALSE,FALSE
12.41822,FALSE,FALSE
12.42741,FALSE,TRUE
12.43646,TRUE,FALSE
12.44565,TRUE,FALSE
12.45477,FALSE,TRUE
12.463961,FALSE,FALSE
12.47315,TRUE,FALSE
12.482571,FALSE,FALSE
12.49183,TRUE,FALSE
12.501091,TRUE,FALSE
12.510431,TRUE,TRUE
12.519992,FALSE,TRUE
12.529751,TRUE,FALSE
12.539307,TRUE,FALSE
12.548871,FALSE,FALSE
12.558501,FALSE,TRUE
12.568061,TRUE,FALSE
12.577831,FALSE,TRUE
12.587541,FALSE,FALSE
12.597162,TRUE,FALSE
12.606731,TRUE,FALSE
12.616141,FALSE,FALSE
12.625551,TRUE,TRUE
12.63497,FALSE,TRUE
12.64409,TRUE,TRUE
12.65321,FALSE,TRUE
12.662331,FALSE,FALSE
12.67152,FALSE,TRUE
12.68064,TRUE,TRUE
12.68969,TRUE,TRUE
12.69881,TRUE,TRUE
12.70786,TRUE,TRUE
12.71698,TRUE,TRUE
12.7261,TRUE,TRUE
12.73522,TRUE,TRUE
12.74427,TRUE,TRUE
12.75346,TRUE,TRUE
12.76245,TRUE,TRUE
12.77164,TRUE,TRUE
12.78062,FALSE,FALSE
12.78967,FALSE,FALSE
12.79872,FALSE,FALSE
12.80784,FALSE,FALSE
12.81689,FALSE,TRUE
12.82594,TRUE,TRUE
12.83506,FALSE,TRUE
12.84418,FALSE,FALSE
12.85323,FALSE,FALSE
12.86242,FALSE,TRUE
12.8714,FALSE,TRUE
12.880451,TRUE,TRUE
12.88964,TRUE,TRUE
12.89869,TRUE,TRUE
12.90774,TRUE,TRUE
12.91686,TRUE,TRUE
12.92598,TRUE,TRUE
12.9351,TRUE,TRUE
12.94422,TRUE,TRUE
12.95327,TRUE,TRUE
12.96246,TRUE,TRUE
12.97151,FALSE,FALSE
12.98063,FALSE,TRUE
12.98975,FALSE,FALSE
12.9988,FALSE,TRUE
13.00785,TRUE,FALSE
13.01704,FALSE,TRUE
13.02609,FALSE,FALSE
13.03521,FALSE,FALSE
13.044331,FALSE,FALSE
13.05345,FALSE,FALSE
13.0625,FALSE,FALSE
13.07162,TRUE,FALSE
13.08074,TRUE,FALSE
13.08986,TRUE,FALSE
13.09898,TRUE,FALSE
13.1081,FALSE,TRUE
13.11722,FALSE,TRUE
13.12641,FALSE,FALSE
13.13546,FALSE,FALSE
13.14451,TRUE,FALSE
13.15363,FALSE,FALSE
13.16275,FALSE,FALSE
13.171941,TRUE,FALSE
13.181411,FALSE,FALSE
13.190902,FALSE,FALSE
13.200541,FALSE,FALSE
13.210171,TRUE,TRUE
13.219861,FALSE,TRUE
13.229411,FALSE,TRUE
13.239031,TRUE,FALSE
13.248511,TRUE,FALSE
13.25791,TRUE,TRUE
13.26718,TRUE,TRUE
13.276531,TRUE,FALSE
13.28579,TRUE,TRUE
13.29484,FALSE,TRUE
13.30389,TRUE,TRUE
13.31301,TRUE,TRUE
13.32213,FALSE,FALSE
13.331329,TRUE,TRUE
13.340811,FALSE,TRUE
13.350081,FALSE,TRUE
13.35984,FALSE,FALSE
13.36903,FALSE,TRUE
13.37815,FALSE,FALSE
13.38727,FALSE,FALSE
13.39646,FALSE,FALSE
13.40565,FALSE,TRUE
13.4147,TRUE,FALSE
13.42375,FALSE,FALSE
13.43287,TRUE,FALSE
13.44199,FALSE,TRUE
13.45104,TRUE,FALSE
13.46016,TRUE,FALSE
13.469285,FALSE,TRUE
13.4784,FALSE,FALSE
13.48746,FALSE,FALSE
13.49665,FALSE,FALSE
13.50571,FALSE,FALSE
13.514831,FALSE,TRUE
13.52416,TRUE,FALSE
13.533561,TRUE,FALSE
13.543041,FALSE,TRUE
13.552611,FALSE,FALSE
13.562317,TRUE,FALSE
13.571752,FALSE,TRUE
13.581452,TRUE,FALSE
13.591082,FALSE,TRUE
13.600831,TRUE,FALSE
13.610401,TRUE,TRUE
13.619881,FALSE,FALSE
13.62921,FALSE,FALSE
13.6384,TRUE,TRUE
13.64745,FALSE,FALSE
13.65664,TRUE,TRUE
13.665901,TRUE,FALSE
13.675315,FALSE,TRUE
13.68443,FALSE,TRUE
13.69362,TRUE,FALSE
13.70274,TRUE,TRUE
13.71186,TRUE,TRUE
13.72105,TRUE,TRUE
13.73017,FALSE,FALSE
13.73922,FALSE,TRUE
13.74841,FALSE,FALSE
13.75746,FALSE,FALSE
13.76665,FALSE,FALSE
13.77577,TRUE,TRUE
13.78482,TRUE,TRUE
13.79394,TRUE,TRUE
13.80306,TRUE,TRUE
13.81211,FALSE,FALSE
13.821231,FALSE,TRUE
13.830732,TRUE,FALSE
13.840431,FALSE,FALSE
13.850061,FALSE,TRUE
13.859831,FALSE,TRUE
13.869542,FALSE,TRUE
13.879171,FALSE,TRUE
13.888861,TRUE,FALSE
13.898412,TRUE,FALSE
13.908021,TRUE,FALSE
13.91757,FALSE,TRUE
13.9269,FALSE,TRUE
13.93609,TRUE,TRUE
13.94521,TRUE,TRUE
13.9544,TRUE,TRUE
13.96345,FALSE,TRUE
13.97264,TRUE,FALSE
13.98169,TRUE,FALSE
13.99081,TRUE,FALSE
13.99993,TRUE,FALSE
14.00905,FALSE,FALSE
14.01817,FALSE,FALSE
14.02722,TRUE,FALSE
14.03641,FALSE,FALSE
14.04546,TRUE,TRUE
14.05465,FALSE,FALSE
14.0637,TRUE,TRUE
14.07275,FALSE,TRUE
14.08187,FALSE,FALSE
14.09114,TRUE,FALSE
14.1004,FALSE,FALSE
14.10945,FALSE,TRUE
14.118781,FALSE,TRUE
14.128411,FALSE,FALSE
14.138041,TRUE,TRUE
14.147731,FALSE,FALSE
14.157431,TRUE,FALSE
14.166912,FALSE,FALSE
14.176541,FALSE,FALSE
14.185942,TRUE,FALSE
14.195632,TRUE,TRUE
14.205101,TRUE,TRUE
14.214295,FALSE,FALSE
14.22341,FALSE,TRUE
14.23246,FALSE,TRUE
14.24165,FALSE,TRUE
14.2507,TRUE,TRUE
14.25975,TRUE,TRUE
14.26887,TRUE,TRUE
14.27792,FALSE,FALSE
14.28704,TRUE,FALSE
14.29616,TRUE,FALSE
14.305285,TRUE,FALSE
14.3144,TRUE,FALSE
14.32352,FALSE,FALSE
14.33264,FALSE,FALSE
14.34169,FALSE,FALSE
14.35081,TRUE,TRUE
14.360001,TRUE,TRUE
14.369612,TRUE,TRUE
14.379232,TRUE,FALSE
14.388921,TRUE,TRUE
14.398691,FALSE,TRUE
14.408328,TRUE,TRUE
14.417822,FALSE,TRUE
14.427441,FALSE,FALSE
14.436911,FALSE,TRUE
14.446522,TRUE,FALSE
14.456072,FALSE,TRUE
14.465761,FALSE,TRUE
14.475241,TRUE,TRUE
14.484851,FALSE,TRUE
14.494401,TRUE,FALSE
14.5038,FALSE,TRUE
14.51299,FALSE,TRUE
14.52211,FALSE,FALSE
14.53123,TRUE,FALSE
14.54042,TRUE,TRUE
14.54947,TRUE,TRUE
14.55852,TRUE,TRUE
14.56764,TRUE,FALSE
14.57669,TRUE,FALSE
14.58581,TRUE,FALSE
14.59493,FALSE,TRUE
14.60405,FALSE,TRUE
14.61317,FALSE,TRUE
14.62222,FALSE,TRUE
14.631411,TRUE,TRUE
14.64067,TRUE,TRUE
14.65,FALSE,TRUE
14.65926,FALSE,FALSE
14.668451,TRUE,TRUE
14.67764,TRUE,TRUE
14.686691,TRUE,FALSE
14.696101,FALSE,TRUE
14.705871,TRUE,TRUE
14.715642,FALSE,TRUE
14.725212,FALSE,FALSE
14.735192,TRUE,FALSE
14.745242,TRUE,TRUE
14.754962,FALSE,TRUE
14.764875,FALSE,FALSE
14.774862,FALSE,FALSE
14.784892,FALSE,TRUE
14.794652,TRUE,TRUE
14.80405,TRUE,FALSE
14.813315,TRUE,FALSE
14.8225,TRUE,FALSE
14.83169,TRUE,TRUE
14.84081,FALSE,FALSE
14.85014,FALSE,TRUE
14.8594,FALSE,FALSE
14.86852,FALSE,TRUE
14.87771,FALSE,FALSE
14.8869,FALSE,TRUE
14.89616,FALSE,FALSE
14.90542,FALSE,FALSE
14.91461,FALSE,TRUE
14.92373,TRUE,TRUE
14.93292,FALSE,FALSE
14.94204,FALSE,FALSE
14.95123,FALSE,TRUE
14.96063,FALSE,FALSE
14.96975,FALSE,TRUE
14.978872,FALSE,TRUE
14.988272,FALSE,FALSE
14.997972,TRUE,TRUE
15.007825,FALSE,TRUE
15.017875,FALSE,FALSE
15.027715,FALSE,FALSE
15.037632,TRUE,FALSE
15.047612,FALSE,FALSE
15.057592,TRUE,TRUE
15.06771,TRUE,TRUE
15.07711,FALSE,TRUE
15.08644,FALSE,TRUE
15.09591,FALSE,FALSE
15.10517,FALSE,TRUE
15.11443,FALSE,FALSE
15.12362,FALSE,TRUE
15.13281,FALSE,FALSE
15.142,FALSE,FALSE
15.15126,FALSE,TRUE
15.16045,TRUE,TRUE
15.16964,TRUE,TRUE
15.17869,TRUE,FALSE
15.18781,FALSE,FALSE
15.197,FALSE,FALSE
15.20626,TRUE,FALSE
15.21545,FALSE,TRUE
15.22464,TRUE,TRUE
15.23383,FALSE,TRUE
15.24316,TRUE,TRUE
15.25242,FALSE,FALSE
15.26182,FALSE,TRUE
15.271297,TRUE,TRUE
15.280862,FALSE,TRUE
15.290905,TRUE,FALSE
15.300752,FALSE,TRUE
15.310802,FALSE,FALSE
15.320652,FALSE,FALSE
15.330492,TRUE,FALSE
15.340329,TRUE,FALSE
15.349965,FALSE,FALSE
15.359935,FALSE,FALSE
15.369901,FALSE,TRUE
15.37909,FALSE,FALSE
15.38821,FALSE,FALSE
15.3974,TRUE,FALSE
15.40645,TRUE,FALSE
15.4155,TRUE,TRUE
15.42469,FALSE,TRUE
15.43388,TRUE,TRUE
15.443,TRUE,FALSE
15.45205,FALSE,TRUE
15.46124,FALSE,TRUE
15.470292,TRUE,TRUE
15.47948,TRUE,TRUE
15.48853,TRUE,TRUE
15.49752,FALSE,TRUE
15.50664,FALSE,TRUE
15.51569,FALSE,FALSE
15.52482,FALSE,FALSE
15.53387,TRUE,TRUE
15.54299,FALSE,TRUE
15.55211,FALSE,TRUE
15.56123,TRUE,TRUE
15.570702,TRUE,FALSE
15.580612,FALSE,TRUE
15.590452,TRUE,TRUE
15.600372,FALSE,TRUE
15.610142,FALSE,FALSE
15.619915,FALSE,TRUE
15.629822,FALSE,FALSE
15.639592,FALSE,FALSE
15.649491,FALSE,FALSE
15.658962,TRUE,TRUE
15.66852,FALSE,FALSE
15.67793,TRUE,TRUE
15.68712,FALSE,FALSE
15.69652,TRUE,FALSE
15.70564,FALSE,TRUE
15.714692,TRUE,FALSE
15.723882,FALSE,FALSE
15.733,FALSE,FALSE
15.74205,FALSE,TRUE
15.7511,TRUE,FALSE
15.76022,FALSE,TRUE
15.76927,FALSE,FALSE
15.77846,FALSE,TRUE
15.78751,FALSE,TRUE
15.79663,FALSE,TRUE
15.80568,FALSE,FALSE
15.81473,FALSE,TRUE
15.82385,TRUE,FALSE
15.83311,TRUE,TRUE
15.84223,FALSE,TRUE
15.851297,FALSE,TRUE
15.860582,FALSE,TRUE
15.870492,FALSE,TRUE
15.880402,FALSE,TRUE
15.890452,FALSE,TRUE
15.900372,FALSE,TRUE
15.910142,TRUE,FALSE
15.919982,TRUE,TRUE
15.929942,TRUE,TRUE
15.939562,FALSE,FALSE
15.949328,TRUE,TRUE
15.95867,FALSE,FALSE
15.96786,FALSE,FALSE
15.97698,FALSE,TRUE
15.9861,FALSE,FALSE
15.99522,FALSE,FALSE
16.00427,TRUE,TRUE
16.01346,FALSE,FALSE
16.02251,TRUE,TRUE
16.03163,TRUE,FALSE
16.04075,FALSE,TRUE
16.0498,TRUE,TRUE
16.05885,FALSE,TRUE
16.067972,TRUE,TRUE
16.07723,TRUE,TRUE
16.08642,TRUE,TRUE
16.095471,TRUE,TRUE
16.10466,FALSE,FALSE
16.11364,FALSE,FALSE
16.12269,FALSE,TRUE
16.13174,TRUE,TRUE
16.140792,FALSE,TRUE
16.150212,FALSE,FALSE
16.160192,FALSE,TRUE
16.170032,TRUE,FALSE
16.179942,TRUE,TRUE
16.189582,FALSE,TRUE
16.199562,FALSE,TRUE
16.209545,FALSE,TRUE
16.219452,FALSE,TRUE
16.229222,TRUE,TRUE
16.239272,FALSE,FALSE
16.248775,TRUE,TRUE
16.25824,FALSE,FALSE
16.267295,FALSE,TRUE
16.27641,FALSE,TRUE
16.28546,FALSE,TRUE
16.29451,FALSE,TRUE
16.30363,FALSE,FALSE
16.31268,FALSE,TRUE
16.32173,TRUE,FALSE
16.33085,FALSE,FALSE
16.33997,FALSE,FALSE
16.34909,FALSE,FALSE
16.35821,TRUE,FALSE
16.3674,FALSE,FALSE
16.37645,FALSE,FALSE
16.38564,TRUE,FALSE
16.39469,TRUE,TRUE
16.40367,TRUE,TRUE
16.412861,FALSE,FALSE
16.422331,TRUE,TRUE
16.43152,TRUE,TRUE
16.440942,FALSE,TRUE
16.450585,FALSE,FALSE
16.460482,TRUE,TRUE
16.470262,TRUE,TRUE
16.480102,TRUE,TRUE
16.490082,FALSE,FALSE
16.499862,FALSE,FALSE
16.509842,TRUE,FALSE
16.519752,FALSE,TRUE
16.529591,TRUE,TRUE
16.53941,TRUE,TRUE
16.54853,FALSE,FALSE
16.55765,FALSE,TRUE
16.56663,FALSE,FALSE
16.57568,FALSE,TRUE
16.58473,TRUE,FALSE
16.59371,FALSE,TRUE
16.60269,FALSE,TRUE
16.61174,FALSE,TRUE
16.62086,TRUE,FALSE
16.62998,TRUE,FALSE
16.6391,FALSE,FALSE
16.64815,FALSE,FALSE
16.65727,FALSE,FALSE
16.66646,TRUE,FALSE
16.67551,TRUE,FALSE
16.68463,FALSE,TRUE
16.69368,FALSE,FALSE
16.7028,TRUE,TRUE
16.71192,FALSE,FALSE
16.72111,FALSE,TRUE
16.730305,TRUE,FALSE
16.739922,FALSE,TRUE
16.749835,TRUE,TRUE
16.759685,TRUE,TRUE
16.769592,TRUE,FALSE
16.779372,TRUE,TRUE
16.789142,TRUE,FALSE
16.799055,TRUE,FALSE
16.809032,FALSE,TRUE
16.818942,FALSE,TRUE
16.828922,TRUE,TRUE
16.838481,TRUE,FALSE
16.847882,TRUE,TRUE
16.857,FALSE,TRUE
16.86605,FALSE,TRUE
16.8751,FALSE,TRUE
16.88415,FALSE,TRUE
16.89327,TRUE,TRUE
16.90246,TRUE,TRUE
16.91165,FALSE,FALSE
16.92077,TRUE,FALSE
16.92982,FALSE,TRUE
16.93894,FALSE,FALSE
16.94799,FALSE,FALSE
16.95704,FALSE,TRUE
16.96616,FALSE,TRUE
16.975282,FALSE,TRUE
16.9844,FALSE,FALSE
16.99345,FALSE,TRUE
17.00264,TRUE,FALSE
17.011691,FALSE,FALSE
17.021035,TRUE,TRUE
17.031012,FALSE,TRUE
17.040862,TRUE,TRUE
17.050912,TRUE,FALSE
17.060822,TRUE,TRUE
17.070802,FALSE,FALSE
17.080582,TRUE,FALSE
17.090482,FALSE,TRUE
17.100252,FALSE,TRUE
17.11002,TRUE,TRUE
17.11963,FALSE,FALSE
17.12868,FALSE,FALSE
17.13773,FALSE,FALSE
17.14671,FALSE,FALSE
17.15569,TRUE,TRUE
17.16474,TRUE,TRUE
17.17386,FALSE,FALSE
17.18298,FALSE,TRUE
17.1921,FALSE,TRUE
17.20115,TRUE,FALSE
17.21027,TRUE,TRUE
17.21946,TRUE,TRUE
17.22865,TRUE,TRUE
17.2377,TRUE,TRUE
17.24675,FALSE,FALSE
17.255872,FALSE,TRUE
17.265282,FALSE,TRUE
17.27447,FALSE,FALSE
17.283942,TRUE,TRUE
17.293582,TRUE,TRUE
17.303565,TRUE,TRUE
17.313472,FALSE,TRUE
17.323522,TRUE,FALSE
17.333445,FALSE,FALSE
17.343265,FALSE,FALSE
17.352845,FALSE,FALSE
17.362672,TRUE,FALSE
17.372141,TRUE,TRUE
17.3814,FALSE,FALSE
17.39045,FALSE,FALSE
17.3995,FALSE,FALSE
17.40862,FALSE,FALSE
17.41767,TRUE,FALSE
17.426651,TRUE,FALSE
17.4357,TRUE,FALSE
17.44468,FALSE,TRUE
17.4538,TRUE,FALSE
17.46285,TRUE,FALSE
17.47197,TRUE,FALSE
17.481161,TRUE,TRUE
17.49022,FALSE,TRUE
17.49941,TRUE,FALSE
17.50846,FALSE,FALSE
17.51765,TRUE,TRUE
17.526701,TRUE,TRUE
17.53589,TRUE,TRUE
17.545222,TRUE,FALSE
17.555122,FALSE,FALSE
17.564965,TRUE,FALSE
17.574872,FALSE,TRUE
17.584585,TRUE,FALSE
17.594492,FALSE,FALSE
17.604262,FALSE,FALSE
17.614055,TRUE,FALSE
17.624012,TRUE,FALSE
17.63376,FALSE,TRUE
17.64323,FALSE,TRUE
17.65222,FALSE,FALSE
17.66141,FALSE,FALSE
17.67046,FALSE,FALSE
17.67944,FALSE,FALSE
17.688422,TRUE,TRUE
17.69761,TRUE,FALSE
17.70666,FALSE,FALSE
17.71571,FALSE,FALSE
